id,code,name,parent_id,lft,rgt,created_at,updated_at
906,29.43-3,"Fabricação de peças e acessórios para o sistema de freios de veículos automotores",901,1809,1812,2013-02-26 01:03:47.722604,2013-02-26 01:04:29.994194
907,2943-3/00,"Fabricação de peças e acessórios para o sistema de freios de veículos automotores",906,1810,1811,2013-02-26 01:03:47.726898,2013-02-26 01:04:29.99045
908,29.44-1,"Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores",901,1813,1816,2013-02-26 01:03:47.730329,2013-02-26 01:04:30.027161
909,2944-1/00,"Fabricação de peças e acessórios para o sistema de direção e suspensão de veículos automotores",908,1814,1815,2013-02-26 01:03:47.735848,2013-02-26 01:04:30.021655
910,29.45-0,"Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias",901,1817,1820,2013-02-26 01:03:47.739317,2013-02-26 01:04:30.042466
911,2945-0/00,"Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias",910,1818,1819,2013-02-26 01:03:47.743474,2013-02-26 01:04:30.037595
912,29.49-2,"Fabricação de peças e acessórios para veículos automotores não especificados anteriormente",901,1821,1826,2013-02-26 01:03:47.747115,2013-02-26 01:04:30.077757
913,2949-2/01,"Fabricação de bancos e estofados para veículos automotores",912,1822,1823,2013-02-26 01:03:47.752976,2013-02-26 01:04:30.062942
914,2949-2/99,"Fabricação de outras peças e acessórios para veículos automotores não especificadas anteriormente",912,1824,1825,2013-02-26 01:03:47.756629,2013-02-26 01:04:30.07325
915,29.5,"Recondicionamento e recuperação de motores para veículos automotores",886,1828,1833,2013-02-26 01:03:47.760992,2013-02-26 01:04:30.1105
916,29.50-6,"Recondicionamento e recuperação de motores para veículos automotores",915,1829,1832,2013-02-26 01:03:47.769393,2013-02-26 01:04:30.105767
917,2950-6/00,"Recondicionamento e recuperação de motores para veículos automotores",916,1830,1831,2013-02-26 01:03:47.772972,2013-02-26 01:04:30.095675
918,30,"FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES",,1835,1890,2013-02-26 01:03:47.775461,2013-02-26 01:04:30.404364
919,30.1,"Construção de embarcações",918,1836,1847,2013-02-26 01:03:47.778935,2013-02-26 01:04:30.182692
920,30.11-3,"Construção de embarcações e estruturas flutuantes",919,1837,1842,2013-02-26 01:03:47.782314,2013-02-26 01:04:30.156231
921,3011-3/01,"Construção de embarcações de grande porte",920,1838,1839,2013-02-26 01:03:47.7902,2013-02-26 01:04:30.143746
922,3011-3/02,"Construção de embarcações para uso comercial e para usos especiais, exceto de grande porte",920,1840,1841,2013-02-26 01:03:47.794819,2013-02-26 01:04:30.151735
923,30.12-1,"Construção de embarcações para esporte e lazer",919,1843,1846,2013-02-26 01:03:47.798296,2013-02-26 01:04:30.169803
924,3012-1/00,"Construção de embarcações para esporte e lazer",923,1844,1845,2013-02-26 01:03:47.802718,2013-02-26 01:04:30.163344
925,30.3,"Fabricação de veículos ferroviários",918,1848,1857,2013-02-26 01:03:47.807566,2013-02-26 01:04:30.244581
926,30.31-8,"Fabricação de locomotivas, vagões e outros materiais rodantes",925,1849,1852,2013-02-26 01:03:47.81129,2013-02-26 01:04:30.21313
927,3031-8/00,"Fabricação de locomotivas, vagões e outros materiais rodantes",926,1850,1851,2013-02-26 01:03:47.814991,2013-02-26 01:04:30.20388
928,30.32-6,"Fabricação de peças e acessórios para veículos ferroviários",925,1853,1856,2013-02-26 01:03:47.820014,2013-02-26 01:04:30.235563
929,3032-6/00,"Fabricação de peças e acessórios para veículos ferroviários",928,1854,1855,2013-02-26 01:03:47.824282,2013-02-26 01:04:30.232334
930,30.4,"Fabricação de aeronaves",918,1858,1867,2013-02-26 01:03:47.82853,2013-02-26 01:04:30.299496
931,30.41-5,"Fabricação de aeronaves",930,1859,1862,2013-02-26 01:03:47.831663,2013-02-26 01:04:30.27222
932,3041-5/00,"Fabricação de aeronaves",931,1860,1861,2013-02-26 01:03:47.836676,2013-02-26 01:04:30.26046
933,30.42-3,"Fabricação de turbinas, motores e outros componentes e peças para aeronaves",930,1863,1866,2013-02-26 01:03:47.840449,2013-02-26 01:04:30.293208
934,3042-3/00,"Fabricação de turbinas, motores e outros componentes e peças para aeronaves",933,1864,1865,2013-02-26 01:03:47.844224,2013-02-26 01:04:30.287996
935,30.5,"Fabricação de veículos militares de combate",918,1868,1873,2013-02-26 01:03:47.848497,2013-02-26 01:04:30.319712
936,30.50-4,"Fabricação de veículos militares de combate",935,1869,1872,2013-02-26 01:03:47.852896,2013-02-26 01:04:30.314713
937,3050-4/00,"Fabricação de veículos militares de combate",936,1870,1871,2013-02-26 01:03:47.857374,2013-02-26 01:04:30.311742
938,30.9,"Fabricação de equipamentos de transporte não especificados anteriormente",918,1874,1889,2013-02-26 01:03:47.861321,2013-02-26 01:04:30.399124
939,30.91-1,"Fabricação de motocicletas",938,1875,1880,2013-02-26 01:03:47.865107,2013-02-26 01:04:30.352558
940,3091-1/01,"Fabricação de motocicletas",939,1876,1877,2013-02-26 01:03:47.8698,2013-02-26 01:04:30.331825
941,3091-1/02,"Fabricação de peças e acessórios para motocicletas",939,1878,1879,2013-02-26 01:03:47.87574,2013-02-26 01:04:30.339145
942,30.92-0,"Fabricação de bicicletas e triciclos não-motorizados",938,1881,1884,2013-02-26 01:03:47.879336,2013-02-26 01:04:30.370067
943,3092-0/00,"Fabricação de bicicletas e triciclos não-motorizados, peças e acessórios",942,1882,1883,2013-02-26 01:03:47.882993,2013-02-26 01:04:30.364954
944,30.99-7,"Fabricação de equipamentos de transporte não especificados anteriormente",938,1885,1888,2013-02-26 01:03:47.888092,2013-02-26 01:04:30.390633
945,3099-7/00,"Fabricação de equipamentos de transporte não especificados anteriormente",944,1886,1887,2013-02-26 01:03:47.892132,2013-02-26 01:04:30.37792
946,31,"FABRICAÇÃO DE MÓVEIS",,1891,1910,2013-02-26 01:03:47.894313,2013-02-26 01:04:30.492323
947,31.0,"Fabricação de móveis",946,1892,1909,2013-02-26 01:03:47.897655,2013-02-26 01:04:30.488553
948,31.01-2,"Fabricação de móveis com predominância de madeira",947,1893,1896,2013-02-26 01:03:47.901692,2013-02-26 01:04:30.423756
949,3101-2/00,"Fabricação de móveis com predominância de madeira",948,1894,1895,2013-02-26 01:03:47.906014,2013-02-26 01:04:30.419878
950,31.02-1,"Fabricação de móveis com predominância de metal",947,1897,1900,2013-02-26 01:03:47.910246,2013-02-26 01:04:30.444114
951,3102-1/00,"Fabricação de móveis com predominância de metal",950,1898,1899,2013-02-26 01:03:47.91388,2013-02-26 01:04:30.439077
952,31.03-9,"Fabricação de móveis de outros materiais, exceto madeira e metal",947,1901,1904,2013-02-26 01:03:47.918354,2013-02-26 01:04:30.468454
953,3103-9/00,"Fabricação de móveis de outros materiais, exceto madeira e metal",952,1902,1903,2013-02-26 01:03:47.921763,2013-02-26 01:04:30.458353
954,31.04-7,"Fabricação de colchões",947,1905,1908,2013-02-26 01:03:47.926565,2013-02-26 01:04:30.484526
955,3104-7/00,"Fabricação de colchões",954,1906,1907,2013-02-26 01:03:47.930559,2013-02-26 01:04:30.479929
956,32,"FABRICAÇÃO DE PRODUTOS DIVERSOS",,1911,1998,2013-02-26 01:03:47.934255,2013-02-26 01:04:31.006456
957,32.1,"Fabricação de artigos de joalheria, bijuteria e semelhantes",956,1912,1925,2013-02-26 01:03:47.937812,2013-02-26 01:04:30.564337
958,32.11-6,"Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria",957,1913,1920,2013-02-26 01:03:47.94179,2013-02-26 01:04:30.544595
959,3211-6/01,"Lapidação de gemas",958,1914,1915,2013-02-26 01:03:47.946221,2013-02-26 01:04:30.52476
960,3211-6/02,"Fabricação de artefatos de joalheria e ourivesaria",958,1916,1917,2013-02-26 01:03:47.95007,2013-02-26 01:04:30.532652
961,3211-6/03,"Cunhagem de moedas e medalhas",958,1918,1919,2013-02-26 01:03:47.954147,2013-02-26 01:04:30.53981
962,32.12-4,"Fabricação de bijuterias e artefatos semelhantes",957,1921,1924,2013-02-26 01:03:47.957645,2013-02-26 01:04:30.560355
963,3212-4/00,"Fabricação de bijuterias e artefatos semelhantes",962,1922,1923,2013-02-26 01:03:47.961807,2013-02-26 01:04:30.555927
964,32.2,"Fabricação de instrumentos musicais",956,1926,1931,2013-02-26 01:03:47.967593,2013-02-26 01:04:30.594167
965,32.20-5,"Fabricação de instrumentos musicais",964,1927,1930,2013-02-26 01:03:47.97104,2013-02-26 01:04:30.58889
966,3220-5/00,"Fabricação de instrumentos musicais, peças e acessórios",965,1928,1929,2013-02-26 01:03:47.974386,2013-02-26 01:04:30.584681
967,32.3,"Fabricação de artefatos para pesca e esporte",956,1932,1937,2013-02-26 01:03:47.978844,2013-02-26 01:04:30.628944
968,32.30-2,"Fabricação de artefatos para pesca e esporte",967,1933,1936,2013-02-26 01:03:47.982538,2013-02-26 01:04:30.618342
969,3230-2/00,"Fabricação de artefatos para pesca e esporte",968,1934,1935,2013-02-26 01:03:47.987293,2013-02-26 01:04:30.612619
970,32.4,"Fabricação de brinquedos e jogos recreativos",956,1938,1949,2013-02-26 01:03:47.990628,2013-02-26 01:04:30.671563
971,32.40-0,"Fabricação de brinquedos e jogos recreativos",970,1939,1948,2013-02-26 01:03:47.995713,2013-02-26 01:04:30.668257
972,3240-0/01,"Fabricação de jogos eletrônicos",971,1940,1941,2013-02-26 01:03:47.999935,2013-02-26 01:04:30.645818
973,3240-0/02,"Fabricação de mesas de bilhar, de sinuca e acessórios não associada à locação",971,1942,1943,2013-02-26 01:03:48.003905,2013-02-26 01:04:30.651213
974,3240-0/03,"Fabricação de mesas de bilhar, de sinuca e acessórios associada à locação",971,1944,1945,2013-02-26 01:03:48.007693,2013-02-26 01:04:30.656194
975,3240-0/99,"Fabricação de outros brinquedos e jogos recreativos não especificados anteriormente",971,1946,1947,2013-02-26 01:03:48.011922,2013-02-26 01:04:30.663223
976,32.5,"Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos",956,1950,1969,2013-02-26 01:03:48.018851,2013-02-26 01:04:30.850775
977,32.50-7,"Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos",976,1951,1968,2013-02-26 01:03:48.022581,2013-02-26 01:04:30.844444
978,3250-7/01,"Fabricação de instrumentos não-eletrônicos e utensílios para uso médico, cirúrgico, odontológico e de laboratório",977,1952,1953,2013-02-26 01:03:48.02736,2013-02-26 01:04:30.690901
979,3250-7/02,"Fabricação de mobiliário para uso médico, cirúrgico, odontológico e de laboratório",977,1954,1955,2013-02-26 01:03:48.031015,2013-02-26 01:04:30.698925
980,3250-7/03,"Fabricação de aparelhos e utensílios para correção de defeitos físicos e aparelhos ortopédicos em geral sob encomenda",977,1956,1957,2013-02-26 01:03:48.036775,2013-02-26 01:04:30.704976
981,3250-7/04,"Fabricação de aparelhos e utensílios para correção de defeitos físicos e aparelhos ortopédicos em geral, exceto sob encomenda",977,1958,1959,2013-02-26 01:03:48.040916,2013-02-26 01:04:30.725817
982,3250-7/05,"Fabricação de materiais para medicina e odontologia",977,1960,1961,2013-02-26 01:03:48.044675,2013-02-26 01:04:30.731593
983,3250-7/06,"Serviços de prótese dentária",977,1962,1963,2013-02-26 01:03:48.050998,2013-02-26 01:04:30.777259
984,3250-7/07,"Fabricação de artigos ópticos",977,1964,1965,2013-02-26 01:03:48.05482,2013-02-26 01:04:30.803007
985,3250-7/09,"Serviço de laboratório óptico",977,1966,1967,2013-02-26 01:03:48.058352,2013-02-26 01:04:30.814852
986,32.9,"Fabricação de produtos diversos",956,1970,1997,2013-02-26 01:03:48.061728,2013-02-26 01:04:30.994958
987,32.91-4,"Fabricação de escovas, pincéis e vassouras",986,1971,1974,2013-02-26 01:03:48.06513,2013-02-26 01:04:30.906529
988,3291-4/00,"Fabricação de escovas, pincéis e vassouras",987,1972,1973,2013-02-26 01:03:48.070624,2013-02-26 01:04:30.903124
989,32.92-2,"Fabricação de equipamentos e acessórios para segurança e proteção pessoal e profissional",986,1975,1980,2013-02-26 01:03:48.074391,2013-02-26 01:04:30.928267
990,3292-2/01,"Fabricação de roupas de proteção e segurança e resistentes a fogo",989,1976,1977,2013-02-26 01:03:48.078103,2013-02-26 01:04:30.913702
991,3292-2/02,"Fabricação de equipamentos e acessórios para segurança pessoal e profissional",989,1978,1979,2013-02-26 01:03:48.084362,2013-02-26 01:04:30.922759
992,32.99-0,"Fabricação de produtos diversos não especificados anteriormente",986,1981,1996,2013-02-26 01:03:48.088629,2013-02-26 01:04:30.990825
993,3299-0/01,"Fabricação de guarda-chuvas e similares",992,1982,1983,2013-02-26 01:03:48.09212,2013-02-26 01:04:30.942559
994,3299-0/02,"Fabricação de canetas, lápis e outros artigos para escritório",992,1984,1985,2013-02-26 01:03:48.095686,2013-02-26 01:04:30.953827
995,3299-0/03,"Fabricação de letras, letreiros e placas de qualquer material, exceto luminosos",992,1986,1987,2013-02-26 01:03:48.099398,2013-02-26 01:04:30.96049
996,3299-0/04,"Fabricação de painéis e letreiros luminosos",992,1988,1989,2013-02-26 01:03:48.103819,2013-02-26 01:04:30.965227
997,3299-0/05,"Fabricação de aviamentos para costura",992,1990,1991,2013-02-26 01:03:48.107425,2013-02-26 01:04:30.972056
998,3299-0/06,"Fabricação de velas, inclusive decorativas",992,1992,1993,2013-02-26 01:03:48.110927,2013-02-26 01:04:30.97769
999,3299-0/99,"Fabricação de produtos diversos não especificados anteriormente",992,1994,1995,2013-02-26 01:03:48.114645,2013-02-26 01:04:30.983478
1000,33,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",,1999,2102,2013-02-26 01:03:48.117518,2013-02-26 01:04:31.618137
1001,33.1,"Manutenção e reparação de máquinas e equipamentos",1000,2000,2089,2013-02-26 01:03:48.121907,2013-02-26 01:04:31.56353
1002,33.11-2,"Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos",1001,2001,2004,2013-02-26 01:03:48.126321,2013-02-26 01:04:31.030292
1003,3311-2/00,"Manutenção e reparação de tanques, reservatórios metálicos e caldeiras, exceto para veículos",1002,2002,2003,2013-02-26 01:03:48.130139,2013-02-26 01:04:31.026782
1004,33.12-1,"Manutenção e reparação de equipamentos eletrônicos e ópticos",1001,2005,2012,2013-02-26 01:03:48.135804,2013-02-26 01:04:31.068696
1005,3312-1/02,"Manutenção e reparação de aparelhos e instrumentos de medida, teste e controle",1004,2006,2007,2013-02-26 01:03:48.140416,2013-02-26 01:04:31.038946
1006,3312-1/03,"Manutenção e reparação de aparelhos eletromédicos e eletroterapêuticos e equipamentos de irradiação",1004,2008,2009,2013-02-26 01:03:48.144453,2013-02-26 01:04:31.051689
1007,3312-1/04,"Manutenção e reparação de equipamentos e instrumentos ópticos",1004,2010,2011,2013-02-26 01:03:48.148513,2013-02-26 01:04:31.060479
1008,33.13-9,"Manutenção e reparação de máquinas e equipamentos elétricos",1001,2013,2020,2013-02-26 01:03:48.151919,2013-02-26 01:04:31.094251
1009,3313-9/01,"Manutenção e reparação de geradores, transformadores e motores elétricos",1008,2014,2015,2013-02-26 01:03:48.156649,2013-02-26 01:04:31.076937
1010,3313-9/02,"Manutenção e reparação de baterias e acumuladores elétricos, exceto para veículos",1008,2016,2017,2013-02-26 01:03:48.160016,2013-02-26 01:04:31.085213
1011,3313-9/99,"Manutenção e reparação de máquinas, aparelhos e materiais elétricos não especificados anteriormente",1008,2018,2019,2013-02-26 01:03:48.163468,2013-02-26 01:04:31.090695
1012,33.14-7,"Manutenção e reparação de máquinas e equipamentos da indústria mecânica",1001,2021,2068,2013-02-26 01:03:48.167417,2013-02-26 01:04:31.450287
1013,3314-7/01,"Manutenção e reparação de máquinas motrizes não-elétricas",1012,2022,2023,2013-02-26 01:03:48.171901,2013-02-26 01:04:31.243752
1014,3314-7/02,"Manutenção e reparação de equipamentos hidráulicos e pneumáticos, exceto válvulas",1012,2024,2025,2013-02-26 01:03:48.175954,2013-02-26 01:04:31.26087
1015,3314-7/03,"Manutenção e reparação de válvulas industriais",1012,2026,2027,2013-02-26 01:03:48.17955,2013-02-26 01:04:31.26844
1016,3314-7/04,"Manutenção e reparação de compressores",1012,2028,2029,2013-02-26 01:03:48.182957,2013-02-26 01:04:31.274439
1017,3314-7/05,"Manutenção e reparação de equipamentos de transmissão para fins industriais",1012,2030,2031,2013-02-26 01:03:48.187875,2013-02-26 01:04:31.282815
1018,3314-7/06,"Manutenção e reparação de máquinas, aparelhos e equipamentos para instalações térmicas",1012,2032,2033,2013-02-26 01:03:48.1913,2013-02-26 01:04:31.289
1019,3314-7/07,"Manutenção e reparação de máquinas e aparelhos de refrigeração e ventilação para uso industrial e comercial",1012,2034,2035,2013-02-26 01:03:48.194798,2013-02-26 01:04:31.29496
1020,3314-7/08,"Manutenção e reparação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas",1012,2036,2037,2013-02-26 01:03:48.198344,2013-02-26 01:04:31.308147
