31901137;GRATIFICAÇÃO POR TEMPO DE SERVIÇO;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS A TÍTULO DE GRATIFICAÇÕES ADQUIRIDAS EM FUNÇÃO DA CONTAGEM DE TEMPO DE SERVIÇO DE PESSOAL CIVIL, QUANDO O PAGAMENTO FOR EFETUADO PELO PRÓPRIO ÓRGÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901142;FÉRIAS INDENIZADAS;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS A TÍTULO DE INDENIZAÇÕES DE FÉRIAS, NÃO GOZADAS, POR RESCISÃO DE CONTRATO DE TRABALHO OU EXONERAÇÃO DE SERVIDOR, QUANDO O PAGAMENTO FOR EFETUADO PELO PRÓPRIO ÓRGÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901143;13º SALÁRIO;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS A TÍTULO DE GRATIFICAÇÃO DE NATAL (13º SALÁRIO), PESSOAL CIVIL, QUANDO O PAGAMENTO FOR EFETUADO PELO PRÓPRIO ÓRGÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901144;FÉRIAS - ABONO PECUNIÁRIO;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS A TÍTULO DE CONVERSÃO EM ABONO PECUNIÁRIO DE 1/3 DA REMUNERAÇÃO DEVIDA AO EMPREGADO NO PERÍODO DE FÉRIAS,  QUANDO O PAGAMENTO FOR EFETUADO PELO PRÓPRIO ÓRGÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901145;FÉRIAS - ABONO CONSTITUCIONAL;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS A TÍTULO DE  ABONO CONCEDIDO A TODOS OS EMPREGADOS E SERVIDORES COMO REMUNERAÇÃO DO PERÍODO DE  FÉRIAS ANUAIS-1/3 A MAIS DO QUE O SALÁRIO NORMAL,  QUANDO O PAGAMENTO FOR EFETUADO PELO PRÓPRIO ÓRGÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901146;FÉRIAS - PAGAMENTO ANTECIPADO - RPPS;A;REGISTRA AS DESPESAS DE FÉRIAS PAGAS ANTECIPADAMENTE, QUANDO O PAGAMENTO FOR EFETUADO PELO PRÓPRIO ÓRGÃO (ANEXO II -PT/MPS N° 95, DE 06 DE MARÇO DE 2007, DOU DE 07/03/2007). ;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901149;LICENÇA CAPACITAÇÃO;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS A TÍTULO DE  LICENÇA PARA CAPACITAÇÃO,  QUANDO O PAGAMENTO FOR EFETUADO PELO PRÓPRIO ÓRGÃO;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901160;REMUNERAÇÃO DOS AGENTES POLÍTICOS;A;REGISTRA O VALOR DOS VENCIMENTOS E DEMAIS VANTAGENS QUE COMPONHAM A REMUNERAÇÃO DOS AGENTES POLÍTICOS;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901177;REMUNERAÇÃO DE PESSOAL EM DISPONIBILIDADE;A;REGISTRA O VALOR DAS  DESPESAS COM VENCIMENTOS E VANTAGENS FIXAS A PESSOAL CIVIL EM DISPONIBILIDADE.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901187;COMPLEMENTAÇÃO SALARIAL - PESSOAL CIVIL;A;REGISTRA O VALOR DAS DESPESAS COM COMPLEMENTAÇÃO DE REMUNERAÇÃO PAGA A PESSOAL CIVIL;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901199;OUTRAS DESPESAS FIXAS - PESSOAL CIVIL;A;REGISTRA O VALOR DAS DESPESAS COM OUTRAS DESPESAS FIXAS - PESSOAL CIVIL NÃO CLASSIFICÁVEIS NOS SUBITENS ANTERIORES.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901301;FGTS;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM OBRIGAÇÕES RELATIVAS  AO RECOLHIMENTO DO FGTS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33913399;OUTRAS DESPESAS COM LOCOMOÇÃO - INTRA-ORÇAMENTÁRIO;A;REGISTRA O VALOR DAS  DESPESAS REALIZADAS COM LOCOMOÇÃO, QUE NÃO SE ENQUADRE EM CONTAS ESPECÍFICAS, OPERAÇÕES INTRA ORÇAMENTÁRIAS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901340;ENCARGOS DE PESSOAL REQUISITADO DE OUTROS ENTES - RPPS;A;REGISTRA AS DESPESAS REALIZADAS COM ENCARGOS DE PESSOAL REQUISITADO DE OUTROS ÓRGÃOS DA FEDERAÇÃO (ANEXO II -PT/MPS N° 95, DE 06 DE MARÇO DE 2007, DOU DE 07/03/2007). ;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901341;CONTRIBUIÇÃO PATRONAL DO EXERCÍCIO PARA O RPPS - PESSOAL CIVIL ATIVO;A;REGISTRA O VALOR DAS DESPESAS COM CONTRIBUIÇÕES PATRONIAIS DO EXERCÍCIO AO RPPS RELATIVAS AO PESSOAL CIVIL ATIVO,;;;;;;;;;;;;;;;;;;;;;;;;;;;
33713805;BENS IMÓVEIS - TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR  DAS TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS PARA DESPESAS COM BENS IMÓVEIS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901342;CONTRIBUIÇÃO PATRONAL DO EXERCÍCIO PARA O RPPS - PESSOAL CIVIL INATIVO;A;REGISTRA O VALOR DAS DESPESAS COM CONTRIBUIÇÕES PATRONIAIS DO EXERCÍCIO AO RPPS RELATIVAS AO PESSOAL CIVIL INATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901343;CONTRIBUIÇÃO PATRONAL DO EXERCÍCIO PARA O RPPS - PENSIONISTA CIVIL;A;REGISTRA O VALOR DAS DESPESAS COM CONTRIBUIÇÕES PATRONIAIS DO EXERCÍCIO AO RPPS RELATIVAS AO PENSIONISTA CIVIL;;;;;;;;;;;;;;;;;;;;;;;;;;;
33911352;XXXXXXXXXXXXXXXXXXX;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901351;CONTRIBUIÇÃO PATRONAL DE EXERCÍCIOS ANTERIORES PARA O RPPS - PESSOAL CIVIL ATIVO;A;REGISTRA O VALOR DAS DESPESAS COM CONTRIBUIÇÕES PATRONIAIS DE EXERCÍCIOS ANTERIORES AO RPPS RELATIVAS AO PESSOAL CIVIL ATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901352;CONTRIBUIÇÃO PATRONAL DE EXERCÍCIOS ANTERIORES PARA O RPPS - PESSOAL CIVIL INATIVO;A;REGISTRA O VALOR DAS DESPESAS COM CONTRIBUIÇÕES PATRONIAIS DE EXERCÍCIOS ANTERIORES AO RPPS RELATIVAS AO PESSOAL CIVIL INATIVO;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901353;CONTRIBUIÇÃAO PATRONAL DE EXERCÍCIOS ANTERIORES PARA O RPPS - PENSIONISTA CIVIL;A;REGISTRA O VALOR DAS DESPESAS COM CONTRIBUIÇÕES PATRONIAIS DE EXERCÍCIOS ANTERIORES AO RPPS RELATIVAS AO PENSIONISTA CIVIL;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901399;OUTRAS OBRIGAÇÕES PATRONAIS;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM OUTRAS  OBRIGAÇÕES PATRONAIS NÃO CLASSIFICÁVEIS NOS SUBITENS ANTERIORES.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901600;OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;S; REPRESENTA O SOMATÓRIO DAS DESPESAS RELACIONADAS ÀS ATIVIDADES DO CARGO/EMPEREGO OU FUNÇÃO DO SERVIDOR, E CUJO PAGAMENTO SÓ SE EFETUA EM CIRCUNSTÂNCIAS ESPECÍFICAS, TAIS COMO: HORA-EXTRA; SUBSTITUIÇÕES; E OUTRAS DESPESAS DA ESPÉCIE, DECORRENTES DO PAGAMENTO DE PESSOAL DOS ÓRGÃOS E ENTIDADES DA ADMINISTRAÇÃO DIRETA E INDIRETA, INCLUSIVE DO RPPS (ANEXO II -PT/MPS N° 95, DE 06 DE MARÇO DE 2007, DOU DE 07/03/2007).  ;;;;;;;;;;;;;;;;;;;;;;;;;
31901632;SUBSTITUIÇÕES - RPPS;A;REGISTRA AS DESPESAS RELATIVAS A PAGAMENTOS DE SUBSTITUIÇÕES (ANEXO II -PT/MPS N° 95, DE 06 DE MARÇO DE 2007, DOU DE 07/03/2007).  ;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901644;SERVIÇOS EXTRAORDINÁRIOS - RPPS;A;REGISTRA AS DESPESAS RELATIVAS A SERVIÇOS EXTRAORDINÁRIOS, TAIS COMO HORA EXTRA E OUTRAS DE CARÁTER EVENTUAL (ANEXO II -PT/MPS N° 95, DE 06 DE MARÇO DE 2007, DOU DE 07/03/2007).  ;;;;;;;;;;;;;;;;;;;;;;;;;;;
31901699;OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;A;REGISTRA OS VALORES RELATIVOS A OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;;;;;;;;;;;;;;;;;;;;;;;;;;;
31903400;OUTRAS DESPESAS DECORRENTES DE CONTRATO DE TERCEIRIZAÇÃO;S;REPRESENTA O SOMATÓRIO DOS VALORES  DAS DESPESAS RELATIVAS A MÃO DE OBRA CONSTANTES DOS CONTRATOS DE TERCEIRIZAÇÃO QUE SEJAM INERENTES A CATEGORIAS FUNCIONAIS ABRANGIDAS PELO RESPECTIVO PLANO DE CARGOS DO QUADRO DE PESSOAL, CLASSIFICÁVEIS NO GRUPO DE DESPESAS  '1-PESSOAL E ENCARGOS SOCIAIS', EM OBEDIÊNCIA AOS ARTIGO 18 § 1º DA LRF, QUANDO A MÃO DE OBRA ENVOLVER CATEGORIAS FUNCIONAIS EM EXTINÇÃO A DESPESAS SERÁ CLASSIFICADA NOS MESMOS ELEMENTOS DAS DEMAIS DESPESAS DO CONTRATO E NO GRUPO DE DESPESA '3-OUTRAS DESPESAS CORRENTES';;;;;;;;;;;;;;;;;;;;;;;;;;;
31903401;SUBSTITUIÇÃO  DE MÃO-DE-OBRA  (ART. 18  PAR.1  LC 101);A;REGISTRA O VALOR  DAS DESPESAS COM SUBSTITUIÇÃO DE MÃO-DE-OBRA INTERNA POR TERCEIROS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31906700;DEPÓSITOS COMPULSÓRIOS;S; REPRESENTA O SOMATÓRIO DAS DESPESAS DE DEPÓSITOS COMPULSÓRIOS EXIGIDOS POR LEGISLAÇÃO ESPECÍFICA, OU DETERMINADOS POR DECISÃO JUDICIAL, INCLUSIVE DO RPPS  (ANEXO II -PT/MPS N° 95, DE 06 DE MARÇO DE 2007, DOU DE 07/03/2007).  ;;;;;;;;;;;;;;;;;;;;;;;;;;;
31906702;DEPÓSITOS JUDICIAIS - RPPS;A;REGISTRA AS DESPESAS COM DEPÓSITOS JUDICIAIS RECOLHIDOS POR DETERMINAÇÃO LEGAL (ANEXO II -PT/MPS N° 95, DE 06 DE MARÇO DE 2007, DOU DE 07/03/2007).  ;;;;;;;;;;;;;;;;;;;;;;;;;;;
31906799;OUTROS DEPÓSITOS COMPULSÓRIOS;A;REGISTRA AS APROPRIAÇÕE DE DESPESAS COM OUTROS DEPÓSITOS COMPULSÓRIOS (ANEXO II -PT/MPS N° 95, DE 06 DE MARÇO DE 2007, DOU DE 07/03/2007).  ;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909100;SENTENÇAS JUDICIAIS;S;REPRESENTA O SOMATÓRIO DOS VALORES DAS DESPESAS CORRENTES RESULTANTES DE: A) PAGAMENTO DE PRECATÓRIOS, EM CUMPRIMENTO AO DISPOSTO NO ART. 100 E SEUS PARÁGRAFOS DA CONSTITUIÇÃO, E NO ART. 78 DO ADCT; B) CUMPRIMENTO DE SENTENÇAS JUDICIAIS TRANSITADAS EM JULGADO, DE EMPRESAS PÚBLICAS E SOCIEDADES DE ECONOMIA MISTA, INTEGRANTES DOS ORÇAMENTOS FISCAL E DA SEGURIDADE SOCIAL; C) CUMPRIMENTO DE SENTENÇAS  JUDICIAIS, TRANSITADAS EM JULGADO, DE PEQUENO VALOR, NA FORMA DEFINIDA EM LEI, NOS TERMOS DO § 3° DO ART.100 DA CONSTITUIÇÃO; E D) CUMPRIMENTO DE DECISÕES JUDICIAIS, PROFERUDAS EM MANDATOS DE SEGURANÇA E MEDIDAS CAUTELARES, REFERENTES A VANTAGENS PECUNIÁRIAS CONCEDIDAS E AINDA NÃO INCORPORADAS EM CARÁTER DEFINITIVO ÀS REMUNERAÇÕES DOS BENEFICIÁRIOS;;;;;;;;;;;;;;;;;;;;;;;;
31909101;PRECATÓRIOS - ATIVO - PESSOAL CIVIL;A;REGISTRA O VALOR TOTAL DAS DESPESAS REALIZADAS COM PRECATÓRIOS - ATIVO CIVIL, CONSIGNADAS NO ORÇAMENTO DE PESSOAL, BEM COMO OS ENCARGOS SOCIAIS E OUTRAS DESPESAS VARIÁVEIS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909106;SENTENÇAS JUDICIAIS DE PEQUENO VALOR;A;REGISTRA O VALOR TOTAL DAS DESPESAS REALIZADAS EM FUNÇÃO DE PAGAMENTO DE SENTENÇAS JUDICIAIS DE PEQUENO VALOR.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909123;PRECATÓRIOS - INATIVO  - PESSOAL CIVIL;A;REGISTRA O VALOR  DAS DESPESAS REALIZADAS COM PRECATÓRIOS -  INATIVO CIVIL, CONSIGNADAS NO ORÇAMENTO DE PESSOAL, BEM  COMO OS ENCARGOS SOCIAIS E OUTRAS DESPESAS VARIÁVEIS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909136;PRECATÓRIOS - PENSIONISTA  - PESSOAL CIVIL;A;REGISTRA O VALOR  DAS DESPESAS REALIZADAS COM PRECATÓRIOS - PENSIONISTA CIVIL, CONSIGNADAS NO ORÇAMENTO DE PESSOAL, BEM COMO OS ENCARGOS SOCIAIS E OUTRAS DESPESAS VARIÁVEIS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909143;REQUISITÓRIOS COMPLEMENTARES- ATIVO - PESSOAL CIVIL;A;REGISTRA O VALOR TOTAL DAS DESPESAS REALIZADAS COM REQUISITÓRIOS COMPLEMENTARES - ATIVO CIVIL, CONSIGNADAS NO ORÇAMENTO DE PESSOAL, BEM COMO OS ENCARGOS SOCIAIS E OUTRAS DESPESAS VARIÁVEIS;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909145;REQUISITÓRIOS COMPLEMENTARES- INATIVO - PESSOAL CIVIL;A;REGISTRA O VALOR  DAS DESPESAS REALIZADAS COM REQUISITÓRIOS COMPLEMENTARES -  INATIVO CIVIL, CONSIGNADAS NO ORÇAMENTO DE PESSOAL, BEM  COMO OS ENCARGOS SOCIAIS E OUTRAS DESPESAS VARIÁVEIS;;;;;;;;;;;;;;;;;;;;;;;;;;;
32919161;SENTENÇAS JUDICIAIS - ANTERIORES A 05/05/2000 - INTRA-ORÇAMENTÁRIO;A;REGISTRA O  VALOR DAS  DESPESAS CORRENTES RESULTANTES DE: A) PAGAMENTO DE PRECATÓRIOS - ANTERIORES A 05/05/2000, OPERAÇÕES INTRA ORÇAMENTÁRIAS,;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909147;REQUISITÓRIOS COMPLEMENTARES- PENSIONISTAS - PESSOAL CIVIL;A;REGISTRA O VALOR  DAS DESPESAS REALIZADAS COM REQUISITÓRIOS COMPLEMENTARES - PENSIONISTA CIVIL, CONSIGNADAS NO ORÇAMENTO DE PESSOAL, BEM COMO OS ENCARGOS SOCIAIS E OUTRAS DESPESAS VARIÁVEIS;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909413;INDENIZAÇÕES TRABALHISTAS - PENSIONISTA - PESSOAL CIVIL;A;REGISTRA O VALOR DAS DESPESAS  REFERENTE A  INDENIZAÇÕES  TRABALHISTAS - PENSIONISTA CIVIL, CONSIGNADAS NO ORÇAMENTO DE PESSOAL;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909151;PRECATÓRIOS - ATIVO - PESSOAL CIVIL - ANTERIORES A 05/05/2000;A;REGISTRA O VALOR TOTAL DAS DESPESAS REALIZADAS COM PRECATÓRIOS - ATIVO CIVIL, CONSIGNADAS NO ORÇAMENTO DE PESSOAL, BEM COMO OS ENCARGOS SOCIAIS E OUTRAS DESPESAS VARIÁVEIS - ANTERIORES A 05/05/2000.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909152;SENTENÇAS JUDICIAIS DE PEQUENO VALOR - ANTERIORES A 05/05/2000;A;REGISTRA O VALOR TOTAL DAS DESPESAS REALIZADAS EM FUNÇÃO DE PAGAMENTO DE SENTENÇAS JUDICIAIS DE PEQUENO VALOR - ANTERIORES A 05/05/2000.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909153;PRECATÓRIOS - INATIVO  - PESSOAL CIVIL - ANTERIORES A 05/05/2000;A;REGISTRA O VALOR  DAS DESPESAS REALIZADAS COM PRECATÓRIOS -  INATIVO CIVIL, CONSIGNADAS NO ORÇAMENTO DE PESSOAL, BEM  COMO OS ENCARGOS SOCIAIS E OUTRAS DESPESAS VARIÁVEIS - ANTERIORES A 05/05/2000.;;;;;;;;;;;;;;;;;;;;;;;;;;;
33200000;TRANSFERÊNCIAS A UNIÃO;S;REPRESENTA O SOMATÓRIO  DOS VALORES DAS TRANSFERÊNCIAS EFETUADAS À UNIÃO  PARA O PAGAMENTO DE  OUTRAS DESPESAS CORRENTES;;;;;;;;;;;;;;;;;;;;;;;;;;;
33903899;OUTROS ARRENDAMENTOS;A;REGISTRA O VALOR  DAS DESPESAS REALIZADAS COM OUTROS  ARRENDAMENTOS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909154;PRECATÓRIOS - PENSIONISTA  - PESSOAL CIVIL - ANTERIORES A 05/05/2000;A;REGISTRA O VALOR  DAS DESPESAS REALIZADAS COM PRECATÓRIOS - PENSIONISTA CIVIL, CONSIGNADAS NO ORÇAMENTO DE PESSOAL, BEM COMO OS ENCARGOS SOCIAIS E OUTRAS DESPESAS VARIÁVEIS - ANTERIORES A 05/05/2000.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909155;REQUISITÓRIOS COMPLEMENTARES- ATIVO - PESSOAL CIVIL - ANTERIORES A 05/05/2000;A;REGISTRA O VALOR TOTAL DAS DESPESAS REALIZADAS COM REQUISITÓRIOS COMPLEMENTARES - ATIVO CIVIL, CONSIGNADAS NO ORÇAMENTO DE PESSOAL, BEM COMO OS ENCARGOS SOCIAIS E OUTRAS DESPESAS VARIÁVEIS - ANTERIORES A 05/05/2000.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909156;REQUISITÓRIOS COMPLEMENTARES- INATIVO - PESSOAL CIVIL - ANTERIORES A 05/05/2000;A;REGISTRA O VALOR  DAS DESPESAS REALIZADAS COM REQUISITÓRIOS COMPLEMENTARES -  INATIVO CIVIL, CONSIGNADAS NO ORÇAMENTO DE PESSOAL, BEM  COMO OS ENCARGOS SOCIAIS E OUTRAS DESPESAS VARIÁVEIS - ANTERIORES A 05/05/2000.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909157;REQUISITÓRIOS COMPLEMENTARES- PENSIONISTAS - PESSOAL CIVIL - ANTERIORES A 05/05/2000;A;REGISTRA O VALOR  DAS DESPESAS REALIZADAS COM REQUISITÓRIOS COMPLEMENTARES - PENSIONISTA CIVIL, CONSIGNADAS NO ORÇAMENTO DE PESSOAL, BEM COMO OS ENCARGOS SOCIAIS E OUTRAS DESPESAS VARIÁVEIS - ANTERIORES A 05/05/2000.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909199;OUTRAS SENTENÇAS JUDICIAIS;A;REGISTRA O VALOR DAS DESPESAS REALIZADAS COM OUTRAS  SENTENÇAS JUDICIAIS NÃO CLASSIFICÁVEIS NOS SUBITENS ANTERIORES.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909200;DESPESAS DE EXERCÍCIOS ANTERIORES;S;"REPRESENTA O SOMATÓRIO DOS VALORES DAS  DESPESAS  EM CUMPRIMENTO AO ART.37 DA LEI 4320/64, QUE DISPÓE: ""ART.37 - AS DESPESAS DE EXERCÍCIOS ENCERRADOS, PARA AS QUAIS O ORÇAMENTO RESPECTIVO CONSIGNAVA CRÉDITO PÓPRIO, COM SALDO SUFICIENTE PARA ATENDÊ-LAS, QUE NÃO SE TENHAM PROCESSADO NA ÉPOCA PRÓPRIA, BEM COMO OS RESTOS A PAGAR COM PRESCRIÇÃO INTERROMPIDA E OS COMPROMISSOS RECONHECIDOS APÓS O ENCERRAMENTO DO EXERCÍCIO CORRESPONDENTE, PODEÃO SER PAGAS À CONTA DE DOTAÇÃO ESPECÍFICACONSIGNADA NO ORÇAMENTO, DISCRIMINADA POR ELEMENTO, OBEDECIDA, SEMPRE QUE POSSÍVEL, A ORDEM CRONOLÓGICA"".";;;;;;;;;;;;;;;;;;;;;;;;;;;
31909201;ATIVO - PESSOAL CIVIL;A;REGISTRA O VALOR DAS DESPESAS DE EXERCÍCIOS ENCERRADOS QUE NÃO SE PRO CESSARAM NA  ÉPOCA  PRÓPRIA, COM  DOTAÇÃO  ESPECIFICA  CONSIGNADA   NO ORÇAMENTO DE PESSOAL, REFERENTE A PESSOAL ATIVO CIVIL, BEM COMO OS ENCARGOS SOCIAIS E OUTRAS DESPESAS VARIÁVEIS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909202;INATIVO - PESSOAL CIVIL;A;REGISTRA O VALOR DAS DESPESAS DE EXERCÍCIOS ANTERIORES, NÃO  PROCESSADAS EM ÉPOCA PRÓPRIA, REFERENTES A INATIVOS CIVIL, CONSIGNADAS NO  ORÇAMENTO DE PESSOAL, BEM COMO OS ENCARGOS SOCIAIS E OUTRAS DESPESAS VARIÁVEIS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909204;OUTRAS DESPESAS VARIÁVEIS - PESSOAL CIVIL;A;REGISTRA O VALOR DAS DESPESAS DE EXERCÍCIOS ENCERRADOS QUE  NÃO SE PROCESSARAM NA ÉPOCA PRÓPRIA, COM DOTAÇÃO ESPECIFICA CONSIGNADA  NO ORÇAMENTO, REFERENTE A OUTRAS DESPESAS VARIÁVEIS - CIVIL.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909205;OBRIGAÇÕES PATRONAIS - ATIVO - PESSOAL  CIVIL;A;REGISTRA O VALOR DAS DESPESAS DE EXERCÍCIOS ENCERRADOS QUE  NÃO SE PROCESSARAM NA ÉPOCA PRÓPRIA, COM DOTAÇÃO ESPECIFICA CONSIGNADA  NO ORÇAMENTO, REFERENTE A OBRIGAÇÕES PATRONAIS - ATIVO CIVIL.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909206;OBRIGAÇÕES PATRONAIS - INATIVO - PESSOAL  CIVIL;A;REGISTRA O VALOR DAS DESPESAS DE EXERCÍCIOS ENCERRADOS QUE  NÃO SE PROCESSARAM NA ÉPOCA PRÓPRIA, COM DOTAÇÃO ESPECIFICA CONSIGNADA  NO ORÇAMENTO, REFERENTE A OBRIGAÇÕES PATRONAIS - INATIVO CIVIL.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909208;VENCIMENTOS E VANTAGENS FIXAS - PESSOAL  CIVIL;A;REGISTRA O VALOR DAS DESPESAS DE EXERCÍCIOS ENCERRADOS QUE  NÃO SE PROCESSARAM NA ÉPOCA PRÓPRIA, COM DOTAÇÃO ESPECIFICA CONSIGNADA  NO ORÇAMENTO, REFERENTE A VENCIMENTOS E VANTAGENS FIXAS, PESSOAL CIVIL.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909212;PENSIONISTA - PESSOAL CIVIL;A;REGISTRA O VALOR DAS DESPESAS DE EXERCÍCIOS ANTERIORES, NÃO PROCESSADAS EM ÉPOCA PRÓPRIA, REFERENTES A PENSIONISTA CIVIL, CONSIGNADAS NO ORÇAMENTO DE PESSOAL, BEM COMO OS ENCARGOS SOCIAIS E OUTRAS DESPESAS VARIÁVEIS.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909226;RESSARCIMENTO DE DESPESA DE PESSOAL REQUISITADO;A;REGISTRA O VALOR DAS APROPRIAÇÕES DAS DESPESAS COM PESSOAL REQUISITADO DE OUTROS ÓRGÃOS, DE EXERCÍCIOS ANTERIORES.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909291;SENTENÇAS JUDICIAIS;A;REGISTRA O VALOR DAS DESPESAS DE EXERCÍCIOS ENCERRADOS QUE NãO SE PROCESSARAM NA ÉPOCA PRÓPRIA, COM  DOTAÇÃO  ESPECÍFICA CONSIGNADA NO ORÇAMENTO QUE NÃO SEJA POSSÍVEL IDENTIFICAR O TIPO DE PRECATÓRIO;;;;;;;;;;;;;;;;;;;;;;;;;;;
31909299;OUTRAS DESPESAS DE EXERCÍCIOS ANTERIORES;A;REGISTRA O VALOR DAS DESPESAS DE EXERCÍCIOS ENCERRADOS QUE NÃO SE PROCESSARAM NA ÉPOCA PRÓPRIA, COM DOTAÇÃO ESPECÍFICA, CONSIGNADAS NO ORÇAMENTO.;;;;;;;;;;;;;;;;;;;;;;;;;;;
31910800;OUTROS BENEFÍCIOS ASSISTENCIAIS - INTRA-ORÇAMENTÁRIO;A;REGISTRA O  VALOR DAS  DESPESAS COM AUXÍLIO-FUNERAL DEVIDO À FAMÍLIA DO SERVIDOR FELECIDO NA ATIVIDADE, OU APOSENTADO,  OU A TERCEIRO QUE CUSTEAR, COMPROVADAMENTE, AS DESPESAS COM O FUNERAL DO EX-SERVIDOR; AUXÍLIO-RECLUSÃO DEVIDO À FAMÍLIA DO SERVIDOR AFASTADO POR MOTIVO DE PRISÃO; AUXÍLIO-NATALIDADE DEVIDO À SERVIDORA, CÔNJUGE OU COMPANHEIRO SERVIDOR PÚBLICO POR MOTIVO DE NASCIMENTO DE FILHO; AUXÍLIO0CRECHE OU ASSISTÊNCIA PRÉ-ESCOLARE AUXÍLIO INVALIDEZ PAGOS DIRETAMENTE AO SERVIDOR OPERAÇÕES INTRA-ORÇAMENTÁRIAS.;;;;;;;;;;;;;;;;;;;;;;;;
33323900;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;A;INCLUSÃO  - ATUALIZAÇÃO DA PORTARIA 163 EM 25.08.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;
