code;specification;kind;docket;status;;;
17233700;TRANSFERÊNCIAS A CONSÓRCIOS PÚBLICOS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA REPASSADA PELOS MUNICÍPIOS A CONSÓRCIOS PÚBLICOS, MEDIANTE CONTRATO OU OUTRO INSTRUMENTO.;A;;;
17239900;OUTRAS TRANSFERÊNCIAS DOS MUNICÍPIOS;A;REGISTRA O VALOR TOTAL DOS RECURSOS RECEBIDOS PELOS  MUNICÍPIOS, INCLUINDO SUAS RESPECTIVAS ENTIDADES, TRANSFERIDOS POR MUNICÍPIOS, NÃO CLASSIFICADAS NOS ITENS ANTERIORES (VIDE PORTARIA INTERMINISTERIAL Nº 163/01 E PORTARIA STN Nº 339/01).;A;;;
17240000;TRANSFERÊNCIAS MULTIGOVERNAMENTAIS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DOS RECURSOS DE TRANSFERÊNCIAS DE ENTIDADES OU FUNDOS MULTIGOVERNAMENTAIS RECEBIDOS PELOS MUNICÍPIOS.;A;;;
17240100;TRANSFERÊNCIA DE RECURSOS DO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO  DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO ? FUNDEB;A;REGISTRA O VALOR   DE TRANSFERÊNCIAS RECEBIDOS DIRETAMENTE DO  FUNDEB , PELOS MUNICÍPIOS, INDEPENDENTE DO VALOR QUE FOI DEDUZIDO NO ENTE PARA A FORMAÇÃO DO  FUNDEB;A;;;
17240200;TRANSFERÊNCIAS DE RECURSOS DA COMPLEMENTAÇÃO DA UNIÃO AO FUNDO DE MANUTENÇÃO E DESENVOLVIMENTO DA EDUCAÇÃO BÁSICA E DE VALORIZAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO ? FUNDEB;A;REGISTRA O VALOR   DE TRANSFERÊNCIAS DE COMPLEMENTAÇÃO DA UNIÃO RECEBIDOS PELO FUNDEB, PELOS MUNICÍPIOS, NÃO PODENDO SER UTILIZADO ESTE ITEM PARA O REGISTRO DO GANHO APURADO NAS OPERAÇÕES DO FUNDEB.   ;A;;;
17249900;OUTRAS TRANSFERÊNCIAS MULTIGOVERNAMENTAIS;A;REGISTRA O VALOR  DE OUTRAS TRANSFERÊNCIAS MULTIGOVERNAMENTAIS, NÃO CLASSIFICADAS NOS ITENS ANTERIORES.;A;;;
17300000;TRANSFERÊNCIAS DE INSTITUIÇÕES PRIVADAS;A;REGISTRA O VALOR  DAS RECEITAS QUE IDENTIFICAM RECURSOS DE INCENTIVOS FISCAIS (FINOR, FINAM, FUNRES, EDUCAR, PROMOÇÃO CULTURAL E  PROMOÇÃO DO DESPORTO AMADOR), CREDITADOS DIRETAMENTE POR PESSOAS  JURÍDICAS, EM CONTA DE ENTIDADES DA ADMINISTRAÇÃO PÚBLICA. ENGLOBAM AINDA CONTRIBUIÇÕES E DOAÇÕES A GOVERNOS REALIZADOS POR INSTITUIÇÕES PRIVADAS.;A;;;
17400000;TRANSFERÊNCIAS DO EXTERIOR;A;REGISTRA O VALOR  DAS  TRANSFERÊNCIAS DO EXTERIOR PROVENIENTES DE ORGANISMOS E FUNDOS   INTERNACIONAIS, DE GOVERNOS ESTRANGEIROS E INSTITUIÇÕES PRIVADAS INTERNACIONAIS.;A;;;
17500000;TRANSFERÊNCIAS DE PESSOAS;A;REGISTRA O VALOR  DAS RECEITAS RECEBIDAS ATRAVÉS DE CONTRIBUIÇÕES  E DOAÇÕES A GOVERNOS E ENTIDADES DA ADMINISTRAÇÃO DESCENTRALIZADA, REALIZADAS POR PESSOAS FÍSICAS.;A;;;
17600000;TRANSFERÊNCIAS DE CONVÊNIOS;S;REPRESENTA O SOMATÓRIO  DOS VALORES DAS RECEITAS RECEBIDAS ATRAVÉS DE TRANSFERÊNCIAS DE CONVÊNIOS FIRMADOS, COM OU SEM CONTRAPRESTAÇÕES DE SERVIÇOS, POR ENTIDADES PÚBLICAS DE QUALQUER ESPÉCIE, OU ENTRE ESTAS E ORGANIZAÇÕES PARTICULARES, PARA REALIZAÇÃO DE OBJETIVOS DE INTERESSE COMUM DOS PARTÍCIPES, DESTINADOS A CUSTEAR DESPESAS CORRENTES.;A;;;
17610000;TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO E DE SUAS ENTIDADES;S;REPRESENTA O SOMATÓRIO DOS VALORES DOS RECURSOS ORIUNDOS DE CONVÊNIOS FIRMADOS, COM OU SEM CONTRAPRESTAÇÕES DE SERVIÇOS, COM A UNIÃO OU COM SUAS ENTIDADES, PARA REALIZAÇÃO DE OBJETIVOS DE INTERESSE COMUM DOS PARTÍCIPES, E DESTINADOS A CUSTEAR DESPESAS CORRENTES.;A;;;
17610100;TRANSFERÊNCIAS CONVÊNIOS DA UNIÃO PARA O SISTEMA ÚNICO DE SAÚDE - SUS;A;REGISTRA O VALOR DOS RECURSOS ORIUNDOS DE CONVÊNIOS FIRMADOS COM A SAÚDE, PARA REALIZAÇÃO DE OBJETOS DE INTERESSE COMUM DOS PARTÍCIPES, E DESTINADOS A CUSTEAR DESPESAS CORRENTES.;A;;;
17610200;TRANSFERÊNCIAS CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE EDUCAÇÃO;A;REGISTRA O VALOR  DE TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE EDUCAÇÃO.;A;;;
17610300;TRANSFERÊNCIAS CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE ASSISTÊNCIA SOCIAL;A;REGISTRA O VALOR  DE TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE ASSISTÊNCIA SOCIAL.;A;;;
17610400;TRANSFERÊNCIAS CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE COMBATE À FOME;A;REGISTRA O VALOR  DE TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE COMBATE À FOME.;A;;;
98200000;® RECEITAS DE CAPITAL;A;REGISTRA O VALOR DE RETIFICAÇÕES DE RECEITAS DE CAPITAL;A;;;
17610500;TRANSFERÊNCIAS CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE SANEAMENTO BÁSICO;A;REGISTRA O VALOR  DE TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO DESTINADAS A PROGRAMAS DE SANEAMENTO BÁSICO.;A;;;
17619900;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO;A;REGISTRA O VALOR  DE OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DA UNIÃO, NÃO COMPREENDIDAS NOS ITENS ANTERIORES.;A;;;
17620000;TRANSFERÊNCIAS DOS ESTADOS  E DE SUAS ENTIDADES;S;REPRESENTA O SOMATÓRIO  DOS RECURSOS ORIUNDOS DE CONVÊNIOS    FIRMADOS, COM OU SEM CONTRA PRESTAÇÕES DE SERVIÇOS COM ESTADOS OU COM    DISTRITO FEDERAL E RESPECTIVAS ENTIDADES PÚBLICAS, PARA REALIZAÇÃO DE OBJETIVOS DE INTERESSE COMUM DOS PARTICIPES;A;;;
17620100;TRANSFERÊNCIAS CONVÊNIOS DO ESTADO PARA O SISTEMA ÚNICO DE SAÚDE - SUS;A;REGISTRA O VALOR  DOS RECURSOS ORIUNDOS DE CONVÊNIOS FIRMADOS COM A SAÚDE, PARA REALIZAÇÃO DE OBJETOS DE INTERESSE COMUM DOS PARTÍCIPES, E DESTINADOS A CUSTEAR DESPESAS CORRENTES.;A;;;
17620200;TRANSFERÊNCIAS CONVÊNIOS DO ESTADO DESTINADAS A PROGRAMAS DE EDUCAÇÃO;A;REGISTRA O VALOR DA RECEITA DE TRANSFERÊNCIAS DE CONVÊNIOS DO ESTADO DESTINADAS A PROGRAMAS DE EDUCAÇÃO.;A;;;
17629900;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DO ESTADO;A;REGISTRA O VALOR DA RECEITA DE OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DO ESTADO, NÃO COMPREENDIDAS NOS ITENS ANTERIORES.;A;;;
17630000;TRANSFERÊNCIA DE CONVÊNIOS DOS MUNICÍPIOS E SUAS ENTIDADES;S;REPRESENTA O SOMATÓRIO DOS RECURSOS ORIUNDOS DE CONVÊNIOS  FIRMADOS, COM OU SEM CONTRAPRESTAÇÕES DE SERVIÇOS COM MUNICÍPIOS OU COM SUAS ENTIDADES PÚBLICAS, PARA REALIZAÇÃO DE OBJETIVOS DE INTERESSE COMUM, DOS PARTÍCIPES, DESTINADOS A CUSTEAR DESPESAS CORRENTES.;A;;;
17630100;TRANSFERÊNCIAS CONVÊNIOS DOS MUNICÍPIOS PARA O SISTEMA ÚNICO DE SAÚDE - SUS;A;REGISTRA O VALOR  DOS RECURSOS ORIUNDOS DE CONVÊNIOS FIRMADOS COM A SAÚDE, PARA REALIZAÇÃO DE OBJETOS DE INTERESSE COMUM DOS PARTÍCIPES, E DESTINADOS AO SISTEMA ÚNICO DE SAÚDE;A;;;
17630200;TRANSFERÊNCIAS CONVÊNIOS DOS MUNICÍPIOS  DESTINADAS A PROGRAMAS DE EDUCAÇÃO;A;REGISTRA O VALOR DA RECEITA DE TRANSFERÊNCIAS DE CONVÊNIOS DOS MUNICÍPIOS DESTINADAS A PROGRAMAS DE EDUCAÇÃO.;A;;;
17639900;OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DOS MUNICÍPIOS;A;REGISTRA O VALOR DA RECEITA DE OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DOS MUNICÍPIOS, NÃO COMPREENDIDAS NOS ITENS ANTERIORES.;A;;;
17640000;TRANSFERÊNCIAS DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS;A;REGISTRA O VALOR  DOS RECURSOS ORIUNDOS DE CONVÊNIOS    FIRMADOS, COM OU SEM CONTRAPRESTAÇÕES DE SERVIÇOS, COM INSTITUIÇÕES PRIVADAS, PARA A REALIZAÇÃO DE OBJETIVOS DE INTERESSE COMUM DOS PARTÍCIPES DESTINADOS A CUSTEAR DESPESAS CORRENTES.;A;;;
17650000;TRANSFERÊNCIA DE CONVÊNIOS DO EXTERIOR;A;REGISTRA O VALOR  DOS RECURSOS ORIUNDOS DE CONVÊNIOS FIRMADOS COM ORGANISMOS E FUNDOS INTERNACIONAIS, GOVERNOS ESTRANGEIROS E INSTITUIÇÕES PRIVADAS INTERNACIONAIS;A;;;
17700000;TRANSFERÊNCIAS PARA O COMBATE À FOME;S;REGISTRA O VALOR  DAS RECEITAS RECEBIDAS ATRAVÉS DE TRANSFERÊNCIAS PARA O COMBATE A FOME.;A;;;
17710000;PROVENIENTES DO EXTERIOR;A;REGISTRA O VALOR  DAS RECEITAS RECEBIDAS ATRAVÉS DE TRANSFERÊNCIAS DO EXTERIOR COM A FINALIDADE DE COMBATER A FOME.;A;;;
17720000;PROVENIENTES DE PESSOAS JURÍDICAS;A;REGISTRA O VALOR  DAS RECEITAS RECEBIDAS ATRAVÉS DE TRANSFERÊNCIAS DE PESSOAS JURÍDICAS COM A FINALIDADE DE COMBATER A FOME.;A;;;
17730000;PROVENIENTES DE PESSOAS FÍSICAS;A;REGISTRA O VALOR  DAS RECEITAS RECEBIDAS ATRAVÉS DE TRANSFERÊNCIAS DE PESSOAS FÍSICAS COM A FINALIDADE DE COMBATER A FOME.;A;;;
17740000;PROVENIENTES DE DEPÓSITOS NÃO IDENTIFICADOS;A;REGISTRA O VALOR  DAS RECEITAS RECEBIDAS ATRAVÉS DE TRANSFERÊNCIAS DE DEPÓSITOS NÃO IDENTIFICADOS COM A FINALIDADE DE COMBATER A FOME.;A;;;
19000000;OUTRAS RECEITAS CORRENTES;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO  DE  OUTRAS  RECEITAS  CORRENTES TAIS COMO MULTAS, JUROS, RESTITUIÇÕES, INDENIZAÇÕES, RECEITA DA DÍVIDA ATIVA, APLICAÇÕES FINANCEIRAS E OUTRAS.;A;;;
19100000;MULTAS E JUROS DE MORA;S;REPRESENTA O SOMATÓRIO  DOS VALORES DA RECEITA ARRECADADA COM PENALIDADES PECUNIÁRIAS DECORRENTES DA INOBSERVÂNCIA DE NORMAS, E COM RENDIMENTOS DESTINADOS A INDENIZAÇÃO PELO ATRASO NO CUMPRIMENTO DA OBRIGAÇÃO REPRESENTADO RESULTADO DE APLICAÇÕES IMPOSTAS AO CONTRIBUINTE FALTOSO, COMO SANÇÃO LEGAL NO CAMPO TRIBUTÁRIO (IMPOSTOS, TAXAS E CONTRIBUIÇÃO DE MELHORIA) , NÃO TRIBUTÁRIO (CONTRIBUIÇÕES SOCIAIS E ECONÔMICAS, PATRIMONIAIS, INDUSTRIAIS, DE SERVIÇOS E DIVERSAS)  E DE NATUREZA ADMINISTRATIVA, POR INFRAÇÕES A REGULAMENTOS;A;;;
19110000;MULTAS E JUROS DE MORA DOS TRIBUTOS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA RECEITA ARRECADADA COM PENALIDADES PECUNIÁRIAS  DECORRENTES DA INOBSERVÂNCIA DE NORMAS TRIBUTÁRIAS  E COM RENDIMENTOS DESTINADOS A INDENIZAÇÃO PELO ATRASO NO CUMPRIMENTO DA OBRIGAÇÃO TRIBUTARIA PRINCIPAL.;A;;;
19110200;MULTAS E JUROS DE MORA - IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA;S;REPRESENTA O SOMATÓRIO DOS VALORES DA RECEITA ARRECADADA COM PENALIDADES PECUNIÁRIAS  DECORRENTES DA INOBSERVÂNCIA DE NORMA TRIBUTÁRIA  E JUROS DESTINADOS A INDENIZAÇÃO PELO ATRASO NO CUMPRIMENTO DA OBRIGAÇÃO TRIBUTARIA IMPOSTAS AO CONTRIBUINTE REFERENTE AO IMPOSTO DE RENDA;A;;;
19110201;MULTAS E JUROS DE MORA - IMPOSTO SOBRE A RENDA DAS PESSOAS FÍSICAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA  COM MULTA  DECORRENTES DA INOBSERVÂNCIA DE NORMA TRIBUTÁRIA  E JUROS DESTINADOS A INDENIZAÇÃO PELO ATRASO NO CUMPRIMENTO DA OBRIGAÇÃO TRIBUTARIA REFERENTE AO IMPOSTO DE RENDA DAS PESSOAS FÍSICAS;A;;;
19110202;MULTAS E JUROS DE MORA - IMPOSTO SOBRE A RENDA DAS PESSOAS JURÍDICAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA  COM MULTA  DECORRENTES DA INOBSERVÂNCIA DE NORMA TRIBUTÁRIA  E JUROS DESTINADOS A INDENIZAÇÃO PELO ATRASO NO CUMPRIMENTO DA OBRIGAÇÃO TRIBUTARIA REFERENTE AO IMPOSTO DE RENDA DAS PESSOAS JURÍDICAS;A;;;
19110203;MULTAS E JUROS DE MORA - IMPOSTO SOBRE A RENDA RETIDO NAS FONTES;A;REGISTRA O VALOR DA  ARRECADAÇÃO DA RECEITA  COM MULTA  DECORRENTE DA INOBSERVÂNCIA DE NORMA TRIBUTÁRIA  E JUROS DESTINADOS A INDENIZAÇÃO PELO ATRASO NO CUMPRIMENTO DA OBRIGAÇÃO TRIBUTARIA, REFERENTE AO IMPOSTO DE RENDA RETIDO NA FONTE;A;;;
19113500;MULTAS E JUROS DE MORA DE TAXA DE FISCALIZAÇÃO E VIGILÂNCIA SANITÁRIA;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA  COM MULTA E JUROS DE MORA DA TAXA DE FISCALIZAÇÃO DE VIGILÂNCIA SANITÁRIA.;A;;;
19113600;MULTAS E JUROS DE MORA DA TAXA DE SAÚDE SUPLEMENTAR;A;REGISTRA O VALOR TOTAL DA ARRECADAÇÃO DA RECEITA DE MULTAS E JUROS DE MORA INCIDENTES SOBRE A TAXA DE SAÚDE SUPLEMENTAR.;A;;;
19113800;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - IPTU;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA  COM MULTA E JUROS DE MORA DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - IPTU.;A;;;
21140200;OPERAÇÕES DE CRÉDITO INTERNAS PARA PROGRAMAS DE SAUDE;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA COM OPERAÇÕES DE CRÉDITO INTERNAS RELATIVAS A PROGRAMAS DE SAÚDE;A;;;
19113900;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE A TRANSMISSÃO INTER-VIVOS DE BENS IMÓVEIS - ITBI;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA  COM MULTAS E JUROS DE MORA DO IMPOSTO SOBRE A TRANSMISSÃO INTER-VIVOS DE BENS IMÓVEIS - ITBI.;A;;;
19114000;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA COM MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS.;A;;;
19119800;MULTAS E JUROS DE MORA DAS CONTRIBUIÇÕES DE MELHORIA;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA COM MULTAS E JUROS DE MORA DE CONTRIBUIÇÕES DE MELHORIA.;A;;;
19119900;MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO COM MULTA DECORRENTE DE INOBSERVÂNCIA DE NORMA TRIBUTÁRIA E JUROS DESTINADOS A INDENIZAÇÃO PELO ATRASO NO COMPRIMENTO DA OBRIGAÇÃO TRIBUTÁRIA IMPOSTA AOS CONTRIBUINTES  REFERENTES TRIBUTOS QUE NÃO SE ENQUADRAM NOS ITENS ANTERIORES.;A;;;
19119901;MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA  COM MULTA DECORRENTE DA INOBSERVÂNCIA DE NORMA TRIBUTÁRIA E JUROS DESTINADOS À INDENIZAÇÃO PELO ATRASO NO CUMPRIMENTO DA OBRIGAÇÃO TRIBUTÁRIA IMPOSTA AOS CONTRIBUINTES, REFERENTES A TRIBUTOS QUE NÃO SE ENQUADRAM NOS ITENS ANTERIORES.;A;;;
19120000;MULTAS E JUROS DE MORA DAS CONTRIBUIÇÕES;S;REPRESENTA O SOMATÓRIO DOS VALORES DA RECEITA ARRECADADA COM MULTA DECORRENTE DE INOBSERVÂNCIA DE NORMA ESPECÍFICA E JUROS DESTINADOS A INDENIZAÇÃO PELO ATRASO NO PAGAMENTO DAS CONTRIBUIÇÕES;A;;;
19120100;MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO PARA O FINANCIAMENTO DA SEGURIDADE SOCIAL;S;REPRESENTA O SOMATÓRIO DOS VALORES DA  ARRECADAÇÃO DE RECEITA DE MULTA E JUROS DE MORA REFERENTE À CONTRIBUIÇÃO PARA O FINANCIAMENTO PARA A SEGURIDADE SOCIAL;A;;;
19120101;RECEITA DE MULTAS E JUROS DE MORA EXCEDENTES A 1% DA CONTRIBUIÇÃO PARA O FINANCIAMENTO DA SEGURIDADE SOCIAL;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA DE MULTAS E JUROS DE MORA EXCEDENTES A 1% DA CONTRIBUIÇÃO PARA O FINANCIAMENTO DA SEGURIDADE SOCIAL.;A;;;
19122900;MULTAS E JUROS DE MORA DAS CONTRIBUIÇÕES PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR;S;REPRESENTA O SOMATÓRIO DO VALOR DA ARRECADAÇÃO DECORRENTE DE APLICAÇÃO DE PENALIDADES PECUNIÁRIAS INCIDENTES SOBRE AS CONTRIBUIÇÕES PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR - RPPS NÃO RECOLHIDAS ATÉ A DATA ESTABELECIDA.;A;;;
19122901;MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO PATRONAL PARA O REGIME PRÓPRIO DE PREVIDÊNCIA;A;REGISTRA O VALOR DA ARRECADAÇÃO DECORRENTE DE APLICAÇÃO DE PENALIDADES PECUNIÁRIAS INCIDENTES SOBRE AS CONTRIBUIÇÕES PATRONAIS PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR - RPPS NÃO RECOLHIDAS ATÉ A DATA ESTABELECIDA.;A;;;
19122902;MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO DO SERVIDOR PARA O REGIME PRÓPRIO DE PREVIDÊNCIA;A;REGISTRA O VALOR DA ARRECADAÇÃO DECORRENTE DE APLICAÇÃO DE PENALIDADES PECUNIÁRIAS INCIDENTES SOBRE AS CONTRIBUIÇÕES DO SERVIDOR PARA O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR - RPPS NÃO RECOLHIDAS ATÉ A DATA ESTABELECIDA.;A;;;
19123300;MULTAS E JUROS DE MORA SOBRE A CONTRIBUIÇÃO DOS CONCURSOS DE PROGNÓSTICOS;S;REPRESENTA O SOMATÓRIO DA ARRECADAÇÃO DE RECEITA DE MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO DOS CONCURSOS DE PROGNÓSTICOS NÃO RECOLHIDA ATÉ A DATA DE SEU VENCIMENTO.;A;;;
19123307;MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO SOBRE A RECEITA DE OUTROS CONCURSOS DE PROGNÓSTICOS;A;REGISTRA O VALOR DA ARRECADAÇÃO DE RECEITA PROVENIENTE DE PENALIDADES PECUNIÁRIAS INCIDENTES SOBRE A CEF PELO NÃO RECOLHIMENTO, NO PRAZO ESTABELECIDO, DA CONTRIBUIÇÃO SOBRE A RECEITA DE OUTROS CONCURSOS DE PROGNÓSTICOS.;A;;;
19129900;MULTAS E JUROS DE MORA - OUTRAS CONTRIBUIÇÕES;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO  DE JUROS DESTINADOS A INDENIZAÇÃO PELO ATRASO NO CUMPRIMENTO DA OBRIGAÇÃO COM CONTRIBUIÇÕES E MULTAS, DE CARÁTER  PUNITIVO OU MORATÓRIO, DECORRENTES DA INOBSERVÂNCIA DE NORMAS REGULADORAS, NÃO ENQUADRADOS NOS ITENS ANTERIORES.;A;;;
19129901;MULTAS E JUROS DE MORA DE OUTRAS CONTRIBUIÇÕES ? PRINCIPAL;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA DE JUROS DESTINADOS À INDENIZAÇÃO PELO ATRASO NO CUMPRIMENTO DA OBRIGAÇÃO COM CONTRIBUIÇÕES, E MULTAS DE CARÁTER PUNITIVO OU MORATÓRIO, DECORRENTES DA INOBSERVÂNCIA DE NORMAS REGULADORAS, NÃO ENQUADRADOS NOS ITENS ANTERIORES.;A;;;
19130000;MULTAS E JUROS DE MORA DA DIVIDA ATIVA DOS TRIBUTOS;S;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA DE MULTAS E JUROS DE MORA INCIDENTES SOBRE A DÍVIDA ATIVA DOS TRIBUTOS;A;;;
19130200;MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DO IMPOSTO SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA;S;REPRESENTA O SOMATÓRIO  DOS VALORES DA ARRECADAÇÃO DA RECEITA DE MULTAS E JUROS DE MORA INCIDENTES SOBRE A DÍVIDA ATIVA DO IMPOSTO DE RENDA E PROVENTOS DE QUALQUER NATUREZA;A;;;
19130201;MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DO IMPOSTO SOBRE A RENDA DAS PESSOAS FÍSICAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA DE MULTAS E JUROS DE MORA INCIDENTES SOBRE A DÍVIDA ATIVA DO IMPOSTO DE RENDA DE PESSOAS FÍSICAS;A;;;
19130202;MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DO IMPOSTO SOBRE A RENDA DAS PESSOAS JURÍDICAS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA DE MULTAS E JUROS DE MORA INCIDENTES SOBRE A DÍVIDA ATIVA DO IMPOSTO DE RENDA DE PESSOAS JURÍDICAS;A;;;
19130203;MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DO IMPOSTO SOBRE A RENDA RETIDO NAS FONTES;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA DE MULTAS E JUROS DE MORA INCIDENTES SOBRE A DÍVIDA ATIVA DO IMPOSTO DE RENDA RETIDO NAS FONTES;A;;;
19131100;MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DO IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA DE MULTAS E JUROS DE MORA INCIDENTES SOBRE A DÍVIDA ATIVA DO IMPOSTO PREDIAL E TERRITORIAL URBANA;A;;;
19131200;MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DO IMPOSTO SOBRE A TRANSMISSÃO INTER-VIVOS DE BENS IMÓVEIS - ITBI;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA DE MULTAS E JUROS DE MORA INCIDENTES SOBRE A DÍVIDA ATIVA DO IMPOSTO SOBRE A TRANSMISSÃO INTER-VIVOS DE BENS IMÓVEIS;A;;;
19131300;MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA DE MULTAS E JUROS DE MORA INCIDENTES SOBRE A DÍVIDA ATIVA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA;A;;;
19133500;MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DA TAXA DE FISCALIZAÇÃO E VIGILÂNCIA SANITÁRIA;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA DE MULTAS E JUROS DE MORA INCIDENTES SOBRE A DÍVIDA ATIVA DA TAXA DE FISCALIZAÇÃO E VIGILÂNCIA SANITÁRIA;A;;;
19139800;MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DAS CONTRIBUIÇÕES DE MELHORIA;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA DE MULTAS E JUROS DE MORA INCIDENTES SOBRE A DÍVIDA ATIVA DAS CONTRIBUIÇÕES DE MELHORIA;A;;;
19139900;MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS;A;REGISTRA O VALOR DA ARRECADAÇÃO DA RECEITA DE MULTAS E JUROS DE MORA INCIDENTES SOBRE OUTROS TRIBUTOS NÃO CLASSIFICADOS NOS ITENS ANTERIORES;A;;;
19140000;MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DAS CONTRIBUIÇÕES;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DA RECEITA DE MULTAS E JUROS DE MORA INCIDENTES SOBRE DÍVIDA ATIVA DAS CONTRIBUIÇÕES;A;;;
19140100;MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DA CONTRIBUIÇÃO PARA O FINANCIAMENTO DA SEGURIDADE SOCIAL;S;REPRESENTA O SOMATÓRIO DOS VALORES DA ARRECADAÇÃO DE MULTAS E JUROS DE MORA INCIDENTES SOBRE DÍVIDA ATIVA DA CONTRIBUIÇÃO PARA O FINANCIAMENTO DA SEGURIDADE SOCIAL;A;;;
